Planet Name,disc_year,semi major axis (au),pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet radius (earth radius),pl_radeerr1,pl_radeerr2,pl_radelim,planet mass (earth mass),pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,radius of star (solar radius),st_raderr1,st_raderr2,st_radlim,mass of star (solar masses),st_masserr1,st_masserr2,st_masslim,metallicity = log(k)*metallicity of sun,st_meterr1,st_meterr2,st_metlim,rowupdate
CoRoT-5 b,2009,0.05004,0.00162,-0.00098,0,13.249,1.143,-1.098,0,149.3801,18.43414,-10.17056,0,0.354,0.109,-0.077,0,1.05,0.08,-0.07,0,1.02,0.1,-0.06,0,-0.25,0.06,-0.06,0,12-01-2016
Kepler-5 b,2009,0.05064,0.0007,-0.0007,0,16.04,0.46,-0.583,0,671.864,17.798,-18.751,0,0.894,0.079,-0.079,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.04,0.06,-0.06,0,14-05-2014
Kepler-5 b,2009,0.05071,0.00051,-0.00064,0,16.04,0.527,-0.527,0,675.70658,30.19385,-29.55819,0,0.898,0.1,-0.091,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.04,0.06,-0.06,0,18-03-2019
WASP-17 b,2009,0.0515,0.00034,-0.00034,0,22.317,0.908,-0.908,0,154.46538,10.17056,-10.17056,0,0.0817,0.0106,-0.0106,0,1.57,0.06,-0.06,0,1.31,0.03,-0.03,0,-0.19,0.09,-0.09,0,25-04-2018
WASP-17 b,2009,0.05151,0.00035,-0.00035,0,22.317,0.908,-0.908,0,162.72896,11.75971,-11.75971,0,0.08,0.013,-0.011,0,1.57,0.06,-0.06,0,1.31,0.03,-0.03,0,-0.19,0.09,-0.09,0,18-03-2019
WASP-15 b,2009,0.05165,0.00067,-0.00067,0,15.782,0.516,-0.516,0,188.15536,6.03877,-6.03877,0,0.263,0.024,-0.024,0,1.52,0.04,-0.04,0,1.3,0.05,-0.05,0,0,0.1,-0.1,0,25-04-2018
Kepler-5 b,2009,0.0538,0.0015,-0.0021,0,15.984,0.404,-0.572,0,670.93913,21.29461,-27.33338,0,0.4,0.5,-0.5,0,1.79,0.04,-0.06,0,1.37,0.04,-0.06,0,0.04,0.06,-0.06,0,07-10-2015
WASP-13 b,2009,0.0557,0.0018,-0.0018,0,17.127,0.942,-0.942,0,162.72896,19.0698,-19.0698,0,0.178,0.031,-0.031,0,1.66,0.08,-0.08,0,1.22,0.12,-0.12,0,0,0.2,-0.2,0,25-04-2018
WASP-13 b,2009,0.0558,0.0018,-0.0019,0,17.127,0.942,-0.942,0,166.86075,11.12405,-11.75971,0,0.182,0.036,-0.03,0,1.66,0.08,-0.08,0,1.22,0.12,-0.12,0,0,0.2,-0.2,0,18-03-2019
Kepler-7 b,2009,0.06067,0.00059,-0.00059,0,18.181,0.146,-0.146,0,140.16303,13.66669,-13.34886,0,0.14,0.02,-0.02,0,1.97,0.01,-0.01,0,1.36,0.03,-0.03,0,0.11,0.03,-0.03,0,07-10-2015
Kepler-7 b,2009,0.0613,0.0018,-0.0018,0,17.957,0.852,-0.852,0,135.07775,14.93801,-14.93801,0,0.13,0.02,-0.02,0,1.97,0.08,-0.08,0,1.28,0.11,-0.11,0,0.11,0.05,-0.05,0,12-01-2016
Kepler-7 b,2009,0.06224,0.00109,-0.00084,0,16.567,0.56,-0.572,0,137.615,12.713,-13.03,0,0.166,0.019,-0.02,0,1.84,0.05,-0.07,0,1.35,0.07,-0.05,0,0.11,0.03,-0.03,0,14-05-2014
Kepler-7 b,2009,0.06324,0.00099,-0.00099,0,18.484,0.426,-0.426,0,143.97699,21.61244,-21.61244,0,0.1256,0.0115,-0.0115,0,2.03,0.04,-0.04,0,1.41,0.1,-0.1,0,0.11,0.05,-0.05,0,12-01-2016
Kepler-7 b,2009,0.0633,0.0012,-0.0013,0,18.484,0.336,-0.336,0,142.70567,16.20933,-15.25584,0,0.124,0.016,-0.015,0,2.03,0.03,-0.03,0,1.41,0.08,-0.08,0,0.11,0.05,-0.05,0,18-03-2019
CoRoT-6 b,2009,0.0854,0.0013,-0.0014,0,13.07,0.392,-0.392,0,937.5985,88.9924,-88.9924,0,2.3,0.32,-0.29,0,1.02,0.03,-0.03,0,1.05,0.05,-0.05,0,-0.2,0.1,-0.1,0,18-03-2019
CoRoT-6 b,2009,0.0855,0.0015,-0.0015,0,13.068,0.392,-0.392,0,940.74,108.06,-108.06,0,2.32,0.31,-0.31,0,1.02,0.03,-0.03,0,1.05,0.05,-0.05,0,-0.2,0.1,-0.1,0,14-05-2014
CoRoT-6 b,2009,0.0855,0.0017,-0.0017,0,13.283,0.471,-0.471,0,940.7768,108.0622,-108.0622,0,2.21,0.31,-0.31,0,1.04,0.03,-0.03,0,1.05,0.06,-0.06,0,-0.2,0.1,-0.1,0,12-01-2016
CoRoT-9 b,2009,0.4021,0.0054,-0.0054,0,11.949,0.841,-0.706,0,266.9772,15.8915,-15.8915,0,0.86,0.18,-0.16,0,0.96,0.06,-0.06,0,0.96,0.04,-0.04,0,-0.01,0.06,-0.06,0,12-12-2017
CoRoT-9 b,2009,0.4027,0.011,-0.011,0,11.624,0.919,-0.919,0,262.52758,26.37989,-26.37989,0,0.92,0.23,-0.23,0,0.94,0.06,-0.06,0,0.96,0.08,-0.08,0,-0.01,0.06,-0.06,0,12-12-2017
CoRoT-9 b,2009,0.4029,0.0054,-0.0056,0,11.949,0.841,-0.706,0,268.88418,17.79848,-18.11631,0,0.91,0.21,-0.16,0,0.96,0.06,-0.06,0,0.96,0.04,-0.04,0,-0.01,0.06,-0.06,0,18-03-2019
CoRoT-9 b,2009,0.407,0.005,-0.005,0,11.77,0.45,-0.45,0,266.97,22.25,-22.25,0,0.9,0.13,-0.13,0,0.94,0.04,-0.04,0,0.99,0.04,-0.04,0,-0.01,0.06,-0.06,0,12-12-2017
WASP-12 b,2008,0.02309,0.00101,-0.00101,0,20.456,1.054,-1.054,0,454.4969,44.4962,-44.4962,0,0.293,0.026,-0.026,0,1.62,0.08,-0.08,0,1.38,0.19,-0.19,0,0.32,0.12,-0.12,0,08-07-2019
WASP-12 b,2008,0.02312,0.00094,-0.001,0,20.456,1.02,-1.02,0,441.7837,38.1396,-38.1396,0,0.283,0.054,-0.044,0,1.62,0.08,-0.08,0,1.38,0.18,-0.18,0,0.32,0.12,-0.12,0,08-07-2019
WASP-12 b,2008,0.0234,0.00056,-0.0005,0,21.297,0.639,-0.616,0,467.2101,24.15508,-21.93027,0,0.266,0.015,-0.014,0,1.66,0.05,-0.04,0,1.43,0.11,-0.09,0,0.33,0.14,-0.17,0,08-07-2019
CoRoT-1 b,2008,0.02536,0.00099,-0.00099,0,17.385,0.729,-0.729,0,327.3649,31.783,-31.783,0,0.344,0.028,-0.028,0,1.13,0.05,-0.05,0,0.95,0.11,-0.11,0,-0.3,0.25,-0.25,0,12-01-2016
WASP-5 b,2008,0.0267,0.0012,-0.0008,0,12.184,0.762,-0.796,0,502.15,41.32,-31.78,0,1.64,0.35,-0.21,0,1.03,0.06,-0.07,0,0.96,0.13,-0.09,0,0.09,0.09,-0.09,0,29-10-2014
WASP-5 b,2008,0.02683,0.00088,-0.00075,0,12.218,1.054,-0.65,0,502.15,41.32,-25.43,0,1.62,0.25,-0.32,0,1.03,0.07,-0.04,0,0.97,0.1,-0.08,0,0,0.2,-0.2,0,29-10-2014
WASP-5 b,2008,0.02714,0.00054,-0.00054,0,13.047,0.639,-0.639,0,497.40395,20.34112,-20.34112,0,1.32,0.19,-0.19,0,1.08,0.04,-0.04,0,1,0.06,-0.06,0,0.09,0.09,-0.09,0,12-01-2016
WASP-5 b,2008,0.02729,0.00056,-0.00056,0,13.126,0.639,-0.639,0,520.28771,26.06206,-26.06206,0,1.36,0.19,-0.19,0,1.08,0.04,-0.04,0,1.02,0.06,-0.06,0,0.09,0.09,-0.09,0,27-01-2016
WASP-5 b,2008,0.02739,0.00039,-0.00039,0,13.171,0.628,-0.628,0,505.3497,16.84499,-16.52716,0,1.21,0.2,-0.16,0,1.09,0.04,-0.04,0,1.03,0.04,-0.04,0,0.09,0.09,-0.09,0,18-03-2019
WASP-5 b,2008,0.0274,0.00044,-0.00044,0,13.171,0.628,-0.628,0,506.93885,16.84499,-16.84499,0,1.22,0.16,-0.16,0,1.09,0.04,-0.04,0,1.03,0.05,-0.05,0,0.09,0.09,-0.09,0,12-01-2016
CoRoT-1 b,2008,0.02752,0.00022,-0.00023,0,19.223,0.336,-0.336,0,390.9309,31.783,-31.783,0,0.302,0.031,-0.028,0,1.23,0.02,-0.02,0,1.22,0.03,-0.03,0,0.06,0.07,-0.07,0,18-03-2019
CoRoT-2 b,2008,0.0281,0.00057,-0.00058,0,16.432,0.471,-0.493,0,1048.839,60.3877,-57.2094,0,1.3,0.14,-0.13,0,0.9,0.02,-0.02,0,0.97,0.06,-0.06,0,0,0.1,-0.1,0,18-03-2019
CoRoT-2 b,2008,0.02835,0.00047,-0.00047,0,16.365,0.347,-0.347,0,1134.6531,50.8528,-50.8528,0,1.427,0.078,-0.078,0,0.9,0.02,-0.02,0,1,0.05,-0.05,0,0.04,0.05,-0.05,0,12-01-2016
CoRoT-2 b,2008,0.02854,0.00048,-0.00048,0,16.477,0.359,-0.359,0,1150.5446,50.8528,-50.8528,0,1.418,0.077,-0.077,0,0.91,0.02,-0.02,0,1.02,0.05,-0.05,0,0.03,0.06,-0.06,0,12-01-2016
HAT-P-7 b,2008,0.0355,0.0045,-0.0021,0,15.906,1.995,-0.953,0,566.05523,25.74423,-17.79848,0,0.8,0.2,-0.3,0,1.84,0.23,-0.11,0,1.47,0.08,-0.05,0,0.26,0.08,-0.08,0,25-04-2018
WASP-14 b,2008,0.0358,0.0012,-0.0013,0,14.359,0.841,-0.919,0,2294.7326,155.7367,-158.915,0,4.23,0.95,-0.73,0,1.31,0.07,-0.07,0,1.21,0.13,-0.12,0,0,0.2,-0.2,0,18-03-2019
HAT-P-7 b,2008,0.03676,0.00019,-0.00019,0,16.713,0.684,-0.684,0,534.59006,6.67443,-6.3566,0,0.629,0.078,-0.078,0,1.84,0.17,-0.17,0,1.47,0.07,-0.07,0,0.15,0.08,-0.08,0,25-04-2018
WASP-10 b,2008,0.0369,0.0012,-0.0014,0,14.348,0.863,-1.02,0,940.7768,69.9226,-54.0311,0,1.9,0.41,-0.38,0,0.78,0.04,-0.04,0,0.7,0.07,-0.08,0,0.03,0.2,-0.2,0,10-01-2017
WASP-14 b,2008,0.0372,0.0011,-0.0011,0,18.304,1.031,-1.031,0,2510.857,149.3801,-149.3801,0,2.25,0.33,-0.33,0,1.67,0.1,-0.1,0,1.35,0.12,-0.12,0,0,0.2,-0.2,0,25-04-2018
WASP-10 b,2008,0.0378,0.0013,-0.0014,0,11.96,0.717,-0.717,0,1020.2343,73.1009,-76.2792,0,3.28,0.71,-0.58,0,0.7,0.04,-0.04,0,0.75,0.08,-0.08,0,0.03,0.2,-0.2,0,18-03-2019
WASP-10 b,2008,0.0378,0.0016,-0.0016,0,11.96,0.762,-0.762,0,1004.3428,82.6358,-82.6358,0,3.46,0.52,-0.52,0,0.7,0.04,-0.04,0,0.75,0.09,-0.09,0,0.03,0.2,-0.2,0,12-01-2016
HAT-P-7 b,2008,0.03805,0.00036,-0.00036,0,16.421,0.179,-0.179,0,571.77617,12.7132,-12.7132,0,0.712,0.015,-0.015,0,1.96,0.02,-0.02,0,1.51,0.04,-0.04,0,0.26,0.08,-0.08,0,25-04-2018
HAT-P-7 b,2008,0.03813,0.00036,-0.00036,0,16.926,0.224,-0.224,0,574.00098,11.44188,-11.44188,0,0.651,0.029,-0.028,0,2,0.01,-0.02,0,1.51,0.04,-0.05,0,0.26,0.08,-0.08,0,18-03-2019
OGLE2-TR-L9 b,2008,0.0404,0.0011,-0.0011,0,18.091,0.93,-0.93,0,1379.3822,467.2101,-467.2101,0,1.37,0.49,-0.49,0,1.5,0.08,-0.08,0,1.42,0.11,-0.11,0,-0.05,0.2,-0.2,0,12-01-2016
OGLE2-TR-L9 b,2008,0.04047,0.00097,-0.00097,0,18.304,0.516,-0.516,0,1398.452,476.745,-476.745,0,1.25,0.43,-0.43,0,1.5,0.04,-0.04,0,1.43,0.1,-0.1,0,-0.05,0.2,-0.2,0,12-01-2016
WASP-11 b,2008,0.043,0.002,-0.002,0,10.2,0.673,-0.336,0,168.4499,22.2481,-22.2481,0,0.92,0.09,-0.15,0,0.74,0.04,-0.03,0,0.77,0.1,-0.08,0,0,0.2,-0.2,0,25-04-2018
WASP-11 b,2008,0.04375,0.00074,-0.00074,0,11.097,0.258,-0.258,0,156.37236,7.62792,-7.62792,0,0.632,0.035,-0.035,0,0.77,0.01,-0.01,0,0.81,0.04,-0.04,0,0.12,0.09,-0.09,0,25-04-2018
WASP-11 b,2008,0.04376,0.00067,-0.00071,0,11.097,0.247,-0.247,0,169.08556,6.67443,-6.3566,0,0.679,0.054,-0.049,0,0.77,0.01,-0.01,0,0.81,0.04,-0.04,0,0.12,0.09,-0.09,0,18-03-2019
HAT-P-8 b,2008,0.04496,0.00046,-0.00045,0,16.814,0.785,-0.785,0,430.34182,11.12405,-11.12405,0,0.497,0.078,-0.065,0,1.58,0.08,-0.06,0,1.28,0.04,-0.04,0,0.01,0.08,-0.08,0,18-03-2019
XO-5 b,2008,0.04874,0.00054,-0.00057,0,12.431,0.56,-0.56,0,332.45018,10.48839,-10.48839,0,0.95,0.15,-0.12,0,1.08,0.04,-0.04,0,0.88,0.03,-0.03,0,0.05,0.06,-0.06,0,18-03-2019
XO-5 b,2008,0.0494,0.0011,-0.0011,0,12.207,0.919,-0.919,0,344.52772,17.79848,-17.79848,0,1.12,0.24,-0.24,0,1.06,0.06,-0.06,0,0.91,0.07,-0.07,0,0.05,0.06,-0.06,0,12-01-2016
XO-5 b,2008,0.0508,0.0005,-0.0005,0,12.89,1.345,-1.345,0,365.5045,25.4264,-25.4264,0,1.02,0.3,-0.3,0,1.11,0.09,-0.09,0,1,0.03,-0.03,0,0.25,0.03,-0.03,0,14-09-2016
XO-5 b,2008,0.0515,0.0005,-0.0005,0,12.78,0.34,-0.34,0,378.2,9.53,-9.53,0,1.06,0.08,-0.08,0,1.13,0.03,-0.03,0,1.04,0.03,-0.03,0,0.05,0.06,-0.06,0,12-02-2015
HAT-P-11 b,2008,0.05259,0.00062,-0.00062,0,4.45,0.101,-0.101,0,26.69772,2.22481,-2.22481,0,1.68,0.16,-0.16,0,0.69,0.01,-0.01,0,0.81,0.03,-0.03,0,0.31,0.05,-0.05,0,26-06-2018
HAT-P-9 b,2008,0.05287,0.00078,-0.00078,0,15.614,0.751,-0.729,0,238.05467,20.34112,-20.02329,0,0.342,0.057,-0.048,0,1.34,0.07,-0.06,0,1.28,0.06,-0.06,0,0.12,0.2,-0.2,0,08-07-2019
HAT-P-9 b,2008,0.0529,0.0014,-0.0014,0,15.468,1.121,-1.121,0,247.27174,26.37989,-26.37989,0,0.366,0.088,-0.088,0,1.34,0.08,-0.08,0,1.28,0.1,-0.1,0,0.12,0.2,-0.2,0,08-07-2019
HAT-P-9 b,2008,0.0529,0.0017,-0.0018,0,15.693,0.673,-0.673,0,241.86863,31.783,-29.24036,0,0.344,0.069,-0.058,0,1.32,0.07,-0.07,0,1.28,0.13,-0.13,0,0.12,0.2,-0.2,0,08-07-2019
HAT-P-11 b,2008,0.053,0.0002,-0.0008,0,4.73,0.157,-0.157,0,25.743,2.86,-2.86,0,1.33,0.2,-0.2,0,0.75,0.02,-0.02,0,0.81,0.02,-0.03,0,0.31,0.05,-0.05,0,26-06-2018
CoRoT-3 b,2008,0.0574,0.0012,-0.0013,0,11.321,0.785,-0.785,0,6814.2752,305.1168,-308.2951,0,25.9,6.4,-4.9,0,1.56,0.09,-0.09,0,1.37,0.09,-0.09,0,-0.02,0.06,-0.06,0,18-03-2019
CoRoT-3 b,2008,0.05783,0.00085,-0.00085,0,11.624,0.773,-0.773,0,6979.5468,222.481,-222.481,0,24.5,4.9,-4.9,0,1.57,0.1,-0.1,0,1.4,0.06,-0.06,0,-0.02,0.06,-0.06,0,15-03-2023
WASP-7 b,2008,0.0617,0.0011,-0.0011,0,14.908,1.042,-1.042,0,305.1168,41.3179,-41.3179,0,0.55,0.13,-0.13,0,1.43,0.09,-0.09,0,1.28,0.07,-0.07,0,0,0.1,-0.1,0,14-05-2018
WASP-7 b,2008,0.06188,0.00098,-0.001,0,15.278,1.042,-1.042,0,344.20989,29.55819,-27.96904,0,0.53,0.14,-0.1,0,1.47,0.09,-0.09,0,1.28,0.06,-0.06,0,0,0.1,-0.1,0,18-03-2019
WASP-7 b,2008,0.0619,0.001,-0.001,0,15.278,1.042,-1.042,0,305.1168,41.3179,-41.3179,0,0.473,0.116,-0.116,0,1.47,0.09,-0.09,0,1.28,0.07,-0.07,0,0,0.1,-0.1,0,14-05-2018
WASP-7 b,2008,0.0624,0.0011,-0.0011,0,15.401,1.054,-1.054,0,311.4734,41.3179,-41.3179,0,0.469,0.116,-0.116,0,1.48,0.09,-0.09,0,1.32,0.07,-0.07,0,0,0.1,-0.1,0,14-05-2018
CoRoT-4 b,2008,0.09025,0.00068,-0.00055,0,13.339,0.616,-0.616,0,223.43449,22.56593,-23.20159,0,0.517,0.099,-0.082,0,1.17,0.01,-0.03,0,1.16,0.03,-0.02,0,0.05,0.07,-0.07,0,18-03-2019
CoRoT-4 b,2008,0.0912,0.00126,-0.00131,0,13.002,1.3,-0.471,0,232.33373,22.88376,-23.51942,0,0.583,0.084,-0.156,0,1.15,0.09,-0.03,0,1.19,0.05,-0.05,0,0.05,0.07,-0.07,0,12-01-2016
TrES-3 b,2007,0.02272,0.00017,-0.00026,0,14.706,0.37,-0.46,0,615.95454,19.70546,-20.02329,0,1.065,0.11,-0.085,0,0.81,0.01,-0.03,0,0.92,0.02,-0.03,0,-0.19,0.08,-0.08,0,24-02-2016
TrES-3 b,2007,0.02276,0.00016,-0.00016,0,14.684,0.224,-0.224,0,603.55917,20.02329,-20.02329,0,1.05,0.05,-0.05,0,0.82,0.01,-0.01,0,0.92,0.02,-0.02,0,-0.19,0.08,-0.08,0,12-01-2016
TrES-3 b,2007,0.02282,0.00023,-0.0004,0,14.975,0.347,-0.415,0,607.03,23.836,-25.425,0,0.994,0.095,-0.078,0,0.83,0.01,-0.02,0,0.93,0.03,-0.05,0,-0.19,0.08,-0.08,0,31-10-2022
TrES-3 b,2007,0.02283,0.00017,-0.0003,0,14.628,0.314,-0.303,0,607.0553,20.02329,-24.15508,0,1.1438,0.0665,-0.07581,0,0.82,0.01,-0.01,0,0.93,0.02,-0.04,0,-0.19,0.08,-0.08,0,12-01-2016
TrES-3 b,2007,0.02284,0.00024,-0.00037,0,14.975,0.347,-0.415,0,572.41183,24.79074,-26.37989,0,0.917,0.024,-0.024,0,0.83,0.01,-0.02,0,0.93,0.03,-0.05,0,-0.19,0.08,-0.08,0,18-03-2019
WASP-4 b,2007,0.02287,0.00009,-0.00009,0,14.908,1.793,-1.793,0,371.8611,4.76745,-4.76745,0,0.61,0.3,-0.18,0,0.92,0.06,-0.06,0,0.89,0.01,-0.01,0,-0.05,0.04,-0.04,0,09-08-2019
WASP-4 b,2007,0.02307,0.00059,-0.00059,0,15.211,0.404,-0.392,0,393.15571,20.65895,-20.97678,0,0.65835,0.02128,-0.02527,0,0.91,0.02,-0.02,0,0.91,0.07,-0.07,0,-0.03,0.09,-0.09,0,09-08-2019
WASP-4 b,2007,0.02312,0.00033,-0.00033,0,15.838,0.224,-0.224,0,393.139,20.34,-20.34,0,0.774,0.048,-0.048,0,0.89,0.05,-0.06,0,0.97,0.15,-0.09,0,-0.01,0.1,-0.1,0,09-08-2019
WASP-4 b,2007,0.02318,0.00046,-0.00046,0,15.289,0.325,-0.325,0,396.96967,16.52716,-16.52716,0,0.612,0.02,-0.02,0,0.91,0.02,-0.02,0,0.93,0.06,-0.06,0,-0.03,0.09,-0.09,0,09-08-2019
WASP-4 b,2007,0.02329,0.00077,-0.00035,0,15.368,0.426,-0.392,0,409.68287,31.14734,-23.20159,0,0.665,0.032,-0.022,0,0.91,0.02,-0.02,0,0.94,0.07,-0.07,0,-0.03,0.09,-0.09,0,09-08-2019
WASP-2 b,2007,0.03033,0.00074,-0.00074,0,11.691,0.359,-0.359,0,269.20201,14.30235,-14.30235,0,0.994,0.064,-0.064,0,0.81,0.02,-0.02,0,0.8,0.06,-0.06,0,-0.08,0.08,-0.08,0,23-09-2019
WASP-2 b,2007,0.03033,0.00074,-0.00074,0,11.691,0.37,-0.37,0,269.20201,14.30235,-14.30235,0,0.994,0.064,-0.064,0,0.81,0.02,-0.02,0,0.8,0.06,-0.06,0,-0.08,0.08,-0.08,0,23-09-2019
WASP-2 b,2007,0.03092,0.0006,-0.0006,0,11.915,0.314,-0.314,0,279.6904,12.07754,-12.07754,0,0.911,0.057,-0.057,0,0.82,0.02,-0.02,0,0.85,0.05,-0.05,0,0.04,0.05,-0.05,0,23-09-2019
WASP-2 b,2007,0.03138,0.0013,-0.00154,0,12.005,0.897,-0.93,0,290.802,28.603,-29.557,0,0.92,0.27,-0.2,0,0.84,0.06,-0.07,0,0.89,0.12,-0.12,0,0.1,0.2,-0.2,0,23-09-2019
WASP-2 b,2007,0.0314,0.0013,-0.0015,0,12.005,0.897,-0.93,0,293.99275,25.74423,-27.96904,0,0.93,0.27,-0.2,0,0.84,0.06,-0.07,0,0.89,0.12,-0.12,0,0.1,0.2,-0.2,0,23-09-2019
WASP-2 b,2007,0.03144,0.00088,-0.00087,0,12.117,0.46,-0.448,0,295.89973,19.0698,-18.43414,0,0.914,0.074,-0.071,0,0.87,0.03,-0.03,0,0.9,0.08,-0.07,0,0.12,0.21,-0.19,0,23-09-2019
WASP-3 b,2007,0.0315,0.0003,-0.0003,0,15.693,0.336,-0.336,0,629.3034,19.0698,-19.0698,0,0.95,0.07,-0.07,0,1.36,0.02,-0.02,0,1.23,0.03,-0.03,0,0,0.2,-0.2,0,25-04-2018
WASP-3 b,2007,0.03151,0.0015,-0.000987,0,14.5,0.6,-0.8,0,559.357,25.425,-44.494,0,1.037,0.372,-0.12,0,1.36,0.07,-0.07,0,1.26,0.18,-0.21,0,-0.04,0.1,-0.1,0,25-04-2018
WASP-3 b,2007,0.0317,0.0005,-0.001,0,14.684,0.785,-1.569,0,559.3808,25.4264,-44.4962,0,1.03,0.37,-0.12,0,1.31,0.05,-0.12,0,1.24,0.06,-0.11,0,0,0.2,-0.2,0,25-04-2018
WASP-3 b,2007,0.03182,0.0008,-0.00085,0,15.872,0.527,-0.527,0,600.6987,38.1396,-38.1396,0,0.822,0.1,-0.089,0,1.37,0.04,-0.04,0,1.26,0.1,-0.1,0,0,0.2,-0.2,0,18-03-2019
WASP-3 b,2007,0.03185,0.00088,-0.00088,0,15.872,0.538,-0.538,0,645.1949,38.1396,-38.1396,0,0.89,0.063,-0.063,0,1.37,0.04,-0.04,0,1.26,0.1,-0.1,0,0,0.2,-0.2,0,25-04-2018
WASP-3 b,2007,0.03187,0.00088,-0.00088,0,16.298,0.93,-0.93,0,654.7298,41.3179,-41.3179,0,0.89,0.15,-0.15,0,1.38,0.09,-0.09,0,1.26,0.1,-0.1,0,0,0.2,-0.2,0,25-04-2018
XO-2 N b,2007,0.03616,0.00119,-0.00247,0,11.03,0.46,-0.942,0,188.47319,13.03103,-25.10857,0,0.77406,0.15827,-0.06517,0,0.96,0.04,-0.07,0,0.92,0.09,-0.17,0,0.45,0.05,-0.05,0,11-02-2019
XO-2 N b,2007,0.03647,0.00091,-0.001,0,11.119,0.437,-0.684,0,176.39565,20.65895,-19.70546,0,0.75677,0.1596,-0.09709,0,0.97,0.03,-0.04,0,0.95,0.07,-0.08,0,0.45,0.05,-0.05,0,11-02-2019
XO-2 N b,2007,0.03665,0.00064,-0.00064,0,11.422,0.347,-0.347,0,189.10885,6.99226,-6.67443,0,0.698,0.073,-0.066,0,1,0.03,-0.03,0,0.96,0.05,-0.05,0,0.43,0.05,-0.05,0,18-03-2019
XO-2 N b,2007,0.03673,0.00064,-0.00064,0,11.422,0.347,-0.347,0,189.737,6.674,-6.674,0,0.7,0.072,-0.064,0,1.01,0.1,-0.07,0,0.97,0.05,-0.05,0,0.43,0.05,-0.05,0,02-12-2019
HAT-P-3 b,2007,0.03842,0.0008,-0.0008,0,10.615,0.347,-0.347,0,185.61272,8.89924,-8.89924,0,0.855,0.071,-0.071,0,0.87,0.02,-0.02,0,0.9,0.06,-0.06,0,0.27,0.05,-0.05,0,25-04-2018
HAT-P-3 b,2007,0.03866,0.00041,-0.00041,0,9.27,0.616,-0.616,0,187.83,5.721,-5.721,0,1.29,0.25,-0.25,0,0.8,0.04,-0.04,0,0.92,0.03,-0.03,0,0.27,0.08,-0.08,0,25-04-2018
HAT-P-3 b,2007,0.03878,0.00065,-0.00065,0,10.211,0.381,-0.381,0,189.10885,7.62792,-7.62792,0,0.975,0.1,-0.1,0,0.85,0.02,-0.02,0,0.93,0.05,-0.05,0,0.24,0.08,-0.08,0,18-10-2019
HAT-P-3 b,2007,0.03882,0.0006,-0.00077,0,10.077,0.482,-0.549,0,189.42668,7.62792,-8.26358,0,1.02,0.19,-0.14,0,0.83,0.03,-0.04,0,0.93,0.04,-0.05,0,0.27,0.08,-0.08,0,25-04-2018
HAT-P-3 b,2007,0.03894,0.0007,-0.0007,0,9.976,0.516,-0.516,0,190.38017,8.26358,-8.26358,0,1.06,0.17,-0.17,0,0.82,0.04,-0.04,0,0.94,0.04,-0.06,0,0.27,0.04,-0.04,0,25-04-2018
WASP-1 b,2007,0.03898,0.00038,-0.00041,0,16.634,0.661,-1.02,0,273.3338,22.88376,-22.88376,0,0.34979,0.07714,-0.04788,0,1.46,0.05,-0.08,0,1.24,0.04,-0.04,0,0.23,0.08,-0.08,0,12-01-2016
HAT-P-3 b,2007,0.03899,0.00062,-0.00065,0,10.077,0.482,-0.549,0,193.55847,6.67443,-6.99226,0,1.04,0.18,-0.15,0,0.83,0.03,-0.04,0,0.93,0.04,-0.05,0,0.27,0.08,-0.08,0,18-03-2019
WASP-1 b,2007,0.0392,0.00055,-0.00034,0,16.735,0.684,-1.02,0,311.4734,15.25584,-13.66669,0,0.36575,0.07714,-0.04256,0,1.47,0.05,-0.08,0,1.26,0.05,-0.03,0,0.17,0.05,-0.05,0,12-01-2016
WASP-1 b,2007,0.03958,0.00047,-0.00049,0,16.97,0.583,-0.527,0,301.30284,9.21707,-8.89924,0,0.339,0.037,-0.034,0,1.52,0.05,-0.04,0,1.3,0.05,-0.05,0,0.26,0.08,-0.08,0,18-03-2019
HAT-P-5 b,2007,0.04073,0.0005,-0.00093,0,14.056,0.572,-0.628,0,324.1866,31.783,-31.783,0,0.642,0.12,-0.097,0,1.17,0.05,-0.05,0,1.16,0.04,-0.08,0,0.24,0.15,-0.15,0,18-03-2019
HAT-P-5 b,2007,0.04075,0.00076,-0.00076,0,14.12,0.56,-0.56,0,336.89,34.96,-34.96,0,0.66,0.11,-0.11,0,1.17,0.05,-0.05,0,1.16,0.06,-0.06,0,0.24,0.15,-0.15,0,25-04-2018
HAT-P-4 b,2007,0.04449,0.00083,-0.0012,0,14.28,0.549,-0.673,0,206.90733,10.48839,-11.75971,0,0.38,0.029,-0.03,0,1.6,0.06,-0.07,0,1.25,0.07,-0.11,0,0.24,0.08,-0.08,0,18-03-2019
HAT-P-4 b,2007,0.0446,0.0012,-0.0012,0,14.235,0.56,-0.56,0,216.1244,12.7132,-12.7132,0,0.41,0.06,-0.06,0,1.59,0.07,-0.07,0,1.26,0.06,-0.14,0,0.24,0.08,-0.08,0,12-10-2016
